ID,Link,Similarity,Tokens,File 1,File 2,Start 1,End 1,Detected Lines 1,Start 2,End 2,Detected Lines 2
23647,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Csharp/20486D-DevelopingASPNETMVCWebApplications-MDEwOlJlcG9zaXRvcnkxMTkzNTI2Mzc=-flat-RegisterViewModel.cs-runner-MDEwOlJlcG9zaXRvcnkxODQyODY4NzU=-flat-PackageMetadata.cs.html,0.43010752688172044,11,20486D-DevelopingASPNETMVCWebApplications-MDEwOlJlcG9zaXRvcnkxMTkzNTI2Mzc=-flat-RegisterViewModel.cs,runner-MDEwOlJlcG9zaXRvcnkxODQyODY4NzU=-flat-PackageMetadata.cs,14,16,2,47,53,6
24667,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Csharp/20486D-DevelopingASPNETMVCWebApplications-MDEwOlJlcG9zaXRvcnkxMTkzNTI2Mzc=-flat-Program_71.cs-20486D-DevelopingASPNETMVCWebApplications-MDEwOlJlcG9zaXRvcnkxMTkzNTI2Mzc=-flat-Program_250.cs.html,1.0,12,20486D-DevelopingASPNETMVCWebApplications-MDEwOlJlcG9zaXRvcnkxMTkzNTI2Mzc=-flat-Program_71.cs,20486D-DevelopingASPNETMVCWebApplications-MDEwOlJlcG9zaXRvcnkxMTkzNTI2Mzc=-flat-Program_250.cs,1,22,21,1,22,21
24738,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Csharp/20486D-DevelopingASPNETMVCWebApplications-MDEwOlJlcG9zaXRvcnkxMTkzNTI2Mzc=-flat-City_460.cs-NetCoreServer-MDEwOlJlcG9zaXRvcnkxNjYxMjMxNjQ=-flat-Program_9.cs.html,0.11891891891891893,11,20486D-DevelopingASPNETMVCWebApplications-MDEwOlJlcG9zaXRvcnkxMTkzNTI2Mzc=-flat-City_460.cs,NetCoreServer-MDEwOlJlcG9zaXRvcnkxNjYxMjMxNjQ=-flat-Program_9.cs,8,10,2,26,28,2
26908,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Csharp/MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-TextFieldTests.cs-runner-MDEwOlJlcG9zaXRvcnkxODQyODY4NzU=-flat-ActionManagerL0.cs.html,0.10334603981363828,18,MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-TextFieldTests.cs,runner-MDEwOlJlcG9zaXRvcnkxODQyODY4NzU=-flat-ActionManagerL0.cs,446,457,11,1846,1849,3
27856,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Csharp/MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-TimelineAlign.cs-MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-Origin.cs.html,0.5555555555555556,10,MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-TimelineAlign.cs,MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-Origin.cs,1,10,9,1,10,9
27867,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Csharp/MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-MudTimeline.razor.cs-NetCoreServer-MDEwOlJlcG9zaXRvcnkxNjYxMjMxNjQ=-flat-HttpClient.cs.html,0.0989399293286219,14,MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-MudTimeline.razor.cs,NetCoreServer-MDEwOlJlcG9zaXRvcnkxNjYxMjMxNjQ=-flat-HttpClient.cs,26,36,10,18,34,16
28172,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Csharp/EarTrumpet-MDEwOlJlcG9zaXRvcnkzODkxOTcwMg==-flat-ContextMenuItem.cs-MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-ResizeBasedServiceTests.cs.html,0.06896551724137931,15,EarTrumpet-MDEwOlJlcG9zaXRvcnkzODkxOTcwMg==-flat-ContextMenuItem.cs,MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-ResizeBasedServiceTests.cs,6,8,2,296,298,2
29505,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Csharp/EarTrumpet-MDEwOlJlcG9zaXRvcnkzODkxOTcwMg==-flat-SettingsAppItemViewModel.cs-MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-JsEventOptions.cs.html,0.6666666666666666,17,EarTrumpet-MDEwOlJlcG9zaXRvcnkzODkxOTcwMg==-flat-SettingsAppItemViewModel.cs,MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-JsEventOptions.cs,1,13,12,1,7,6
30123,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Csharp/dotween-MDEwOlJlcG9zaXRvcnkzMjQ3NTE2Mg==-flat-DORotateTests.cs-NetCoreServer-MDEwOlJlcG9zaXRvcnkxNjYxMjMxNjQ=-flat-WsSession.cs.html,0.07622504537205081,10,dotween-MDEwOlJlcG9zaXRvcnkzMjQ3NTE2Mg==-flat-DORotateTests.cs,NetCoreServer-MDEwOlJlcG9zaXRvcnkxNjYxMjMxNjQ=-flat-WsSession.cs,139,148,9,206,216,10
30595,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Csharp/dotween-MDEwOlJlcG9zaXRvcnkzMjQ3NTE2Mg==-flat-OnWaypointChangedTests.cs-npgsql-MDEwOlJlcG9zaXRvcnkyODgzNTc0-flat-ExceptionTests.cs.html,0.11970074812967581,12,dotween-MDEwOlJlcG9zaXRvcnkzMjQ3NTE2Mg==-flat-OnWaypointChangedTests.cs,npgsql-MDEwOlJlcG9zaXRvcnkyODgzNTc0-flat-ExceptionTests.cs,126,132,6,225,236,11
30708,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Csharp/npgsql-MDEwOlJlcG9zaXRvcnkyODgzNTc0-flat-ReplicationSlotOptions.cs-MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-SnackbarOptions.cs.html,0.14457831325301204,12,npgsql-MDEwOlJlcG9zaXRvcnkyODgzNTc0-flat-ReplicationSlotOptions.cs,MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-SnackbarOptions.cs,19,21,2,13,15,2
30863,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Csharp/20486D-DevelopingASPNETMVCWebApplications-MDEwOlJlcG9zaXRvcnkxMTkzNTI2Mzc=-flat-ZooContext_208.cs-npgsql-MDEwOlJlcG9zaXRvcnkyODgzNTc0-flat-BeginMessage.cs.html,0.56,14,20486D-DevelopingASPNETMVCWebApplications-MDEwOlJlcG9zaXRvcnkxMTkzNTI2Mzc=-flat-ZooContext_208.cs,npgsql-MDEwOlJlcG9zaXRvcnkyODgzNTc0-flat-BeginMessage.cs,14,15,1,6,7,1
31042,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Csharp/20486D-DevelopingASPNETMVCWebApplications-MDEwOlJlcG9zaXRvcnkxMTkzNTI2Mzc=-flat-Product_33.cs-MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-ColorTransformation.cs.html,0.17959183673469387,22,20486D-DevelopingASPNETMVCWebApplications-MDEwOlJlcG9zaXRvcnkxMTkzNTI2Mzc=-flat-Product_33.cs,MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-ColorTransformation.cs,12,15,3,12,15,3
31282,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Csharp/MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-MudRating.razor.cs-MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-MudPicker.razor.cs.html,0.48434237995824636,16,MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-MudRating.razor.cs,MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-MudPicker.razor.cs,47,56,9,150,156,6
31481,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Csharp/Simple.Data-MDEwOlJlcG9zaXRvcnk4MTg3Njg=-flat-ProcedureTest_35.cs-MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-RegexMaskIPv6Tests.cs.html,0.13274336283185842,15,Simple.Data-MDEwOlJlcG9zaXRvcnk4MTg3Njg=-flat-ProcedureTest_35.cs,MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-RegexMaskIPv6Tests.cs,45,56,11,64,73,9
31584,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Csharp/npgsql-MDEwOlJlcG9zaXRvcnkyODgzNTc0-flat-GlobalTypeMapper.cs-MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-SnackbarOptions.cs.html,0.15,12,npgsql-MDEwOlJlcG9zaXRvcnkyODgzNTc0-flat-GlobalTypeMapper.cs,MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-SnackbarOptions.cs,17,18,1,14,15,1
32031,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Csharp/MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-ToggleIconButtonTest.cs-runner-MDEwOlJlcG9zaXRvcnkxODQyODY4NzU=-flat-IssueExtensions.cs.html,0.13157894736842105,10,MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-ToggleIconButtonTest.cs,runner-MDEwOlJlcG9zaXRvcnkxODQyODY4NzU=-flat-IssueExtensions.cs,50,54,4,16,20,4
32159,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Csharp/20486D-DevelopingASPNETMVCWebApplications-MDEwOlJlcG9zaXRvcnkxMTkzNTI2Mzc=-flat-Book_320.cs-Security-MDEwOlJlcG9zaXRvcnkxNzcyMzY5OQ==-flat-OpenIdConnectOptions.cs.html,0.5333333333333333,11,20486D-DevelopingASPNETMVCWebApplications-MDEwOlJlcG9zaXRvcnkxMTkzNTI2Mzc=-flat-Book_320.cs,Security-MDEwOlJlcG9zaXRvcnkxNzcyMzY5OQ==-flat-OpenIdConnectOptions.cs,23,24,1,79,80,1
32652,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Csharp/Simple.Data-MDEwOlJlcG9zaXRvcnk4MTg3Njg=-flat-DictionaryQueryRunnerTest.cs-NetCoreServer-MDEwOlJlcG9zaXRvcnkxNjYxMjMxNjQ=-flat-SslTests.cs.html,0.08596713021491782,17,Simple.Data-MDEwOlJlcG9zaXRvcnk4MTg3Njg=-flat-DictionaryQueryRunnerTest.cs,NetCoreServer-MDEwOlJlcG9zaXRvcnkxNjYxMjMxNjQ=-flat-SslTests.cs,72,87,15,88,104,16
33156,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Csharp/20486D-DevelopingASPNETMVCWebApplications-MDEwOlJlcG9zaXRvcnkxMTkzNTI2Mzc=-flat-Program_233.cs-20486D-DevelopingASPNETMVCWebApplications-MDEwOlJlcG9zaXRvcnkxMTkzNTI2Mzc=-flat-Program_272.cs.html,1.0,12,20486D-DevelopingASPNETMVCWebApplications-MDEwOlJlcG9zaXRvcnkxMTkzNTI2Mzc=-flat-Program_233.cs,20486D-DevelopingASPNETMVCWebApplications-MDEwOlJlcG9zaXRvcnkxMTkzNTI2Mzc=-flat-Program_272.cs,1,22,21,1,22,21
37488,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Csharp/runner-MDEwOlJlcG9zaXRvcnkxODQyODY4NzU=-flat-JobRunnerL0.cs-MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-TypeIdentifierTests.cs.html,0.20168067226890757,12,runner-MDEwOlJlcG9zaXRvcnkxODQyODY4NzU=-flat-JobRunnerL0.cs,MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-TypeIdentifierTests.cs,29,142,113,20,31,11
38370,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Csharp/Security-MDEwOlJlcG9zaXRvcnkxNzcyMzY5OQ==-flat-CookiePolicyTests.cs-MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-PopoverTests.cs.html,0.14241960183767227,13,Security-MDEwOlJlcG9zaXRvcnkxNzcyMzY5OQ==-flat-CookiePolicyTests.cs,MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-PopoverTests.cs,200,214,14,744,752,8
38775,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Csharp/npgsql-MDEwOlJlcG9zaXRvcnkyODgzNTc0-flat-SystemTransactionTests.cs-npgsql-MDEwOlJlcG9zaXRvcnkyODgzNTc0-flat-ReaderTests.cs.html,0.12495562655307065,12,npgsql-MDEwOlJlcG9zaXRvcnkyODgzNTc0-flat-SystemTransactionTests.cs,npgsql-MDEwOlJlcG9zaXRvcnkyODgzNTc0-flat-ReaderTests.cs,96,108,12,1323,1331,8
41053,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Csharp/runner-MDEwOlJlcG9zaXRvcnkxODQyODY4NzU=-flat-Issue.cs-NetCoreServer-MDEwOlJlcG9zaXRvcnkxNjYxMjMxNjQ=-flat-HttpRequest.cs.html,0.030165912518853696,10,runner-MDEwOlJlcG9zaXRvcnkxODQyODY4NzU=-flat-Issue.cs,NetCoreServer-MDEwOlJlcG9zaXRvcnkxNjYxMjMxNjQ=-flat-HttpRequest.cs,45,53,8,18,19,1
42078,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Csharp/Security-MDEwOlJlcG9zaXRvcnkxNzcyMzY5OQ==-flat-Startup_10.cs-MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-HiddenTests.cs.html,0.0975609756097561,13,Security-MDEwOlJlcG9zaXRvcnkxNzcyMzY5OQ==-flat-Startup_10.cs,MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-HiddenTests.cs,174,183,9,52,55,3
43372,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Csharp/runner-MDEwOlJlcG9zaXRvcnkxODQyODY4NzU=-flat-TimelineRecordLogLine.cs-20486D-DevelopingASPNETMVCWebApplications-MDEwOlJlcG9zaXRvcnkxMTkzNTI2Mzc=-flat-OrderTable_94.cs.html,0.3333333333333333,18,runner-MDEwOlJlcG9zaXRvcnkxODQyODY4NzU=-flat-TimelineRecordLogLine.cs,20486D-DevelopingASPNETMVCWebApplications-MDEwOlJlcG9zaXRvcnkxMTkzNTI2Mzc=-flat-OrderTable_94.cs,11,23,12,21,25,4
43905,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Csharp/npgsql-MDEwOlJlcG9zaXRvcnkyODgzNTc0-flat-BeginMessage.cs-runner-MDEwOlJlcG9zaXRvcnkxODQyODY4NzU=-flat-VssTraceActivity.cs.html,0.1834862385321101,10,npgsql-MDEwOlJlcG9zaXRvcnkyODgzNTc0-flat-BeginMessage.cs,runner-MDEwOlJlcG9zaXRvcnkxODQyODY4NzU=-flat-VssTraceActivity.cs,6,7,1,18,26,8
44552,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Csharp/dotween-MDEwOlJlcG9zaXRvcnkzMjQ3NTE2Mg==-flat-UGUI.cs-runner-MDEwOlJlcG9zaXRvcnkxODQyODY4NzU=-flat-JobExtensionL0.cs.html,0.1415929203539823,21,dotween-MDEwOlJlcG9zaXRvcnkzMjQ3NTE2Mg==-flat-UGUI.cs,runner-MDEwOlJlcG9zaXRvcnkxODQyODY4NzU=-flat-JobExtensionL0.cs,17,23,6,97,117,20
